27/10/2015,18:24,SQLCindy,Why yes! https://t.co/n20e66sIL3
27/10/2015,16:30,Champagnie,Moving Beyond Unconscious Bias - Good People Matter! https://t.co/PY54LjKGFV by @SQLCindy
27/10/2015,02:54,SQLCindy,#diversity #PASSWIT https://t.co/NRHu5czCp5
26/10/2015,18:08,TblshootingSQL,The TroubleshootingSQL Daily is out! https://t.co/dUpHcxkJ8x Stories via @vinodk_sql @DevNambi @SQLCindy
26/10/2015,17:26,SQLCindy,"career superpowers: customer happiness is true indicator of sucess, be impactful to customers @docjamesw"
26/10/2015,17:23,SQLCindy,"career superpowers: think forward 10 years, what will you be proud of by then @docjamesw"
26/10/2015,17:20,SQLCindy,"career superpowers: comparies are pyramids, you have to be productive enough to pay all ur bosses @docjamesw"
26/10/2015,17:19,SQLCindy,career superpowers: passion spreads like a virus @docjamesw
26/10/2015,17:16,SQLCindy,career superpowers: tell your own story about your passion for the best talks @docjamesw
26/10/2015,17:11,SQLCindy,"career superpowers: own your impactful passion, that leads to energy &amp; success @docjamesw"
26/10/2015,17:08,SQLCindy,"career superpowers: love the work you do &amp; the impact you make, your product doesn't love you, you don't have 2 love it @docjamesw"
26/10/2015,17:06,SQLCindy,career superpowers: be passionate about the impact you make on the world @docjamesw
26/10/2015,17:04,SQLCindy,"career superpowers: your passion is yours, use it for yourself first @docjamesw"
26/10/2015,17:00,DSFNet,@dalehirt @SQLSoldier @SQLCindy Someone came to me and said 'I know you'.  I said I am nobody and I lurk in the shadows. :) #SQLNosferatu
26/10/2015,16:58,SQLCindy,"career superpowers: truly working w/ur passion makes you feel better, don't let others hijack it @docjamesw"
26/10/2015,16:58,dalehirt,"@DSFNet don't worry, of course you are perfect @SQLSoldier @SQLCindy"
26/10/2015,16:57,DSFNet,@SQLSoldier @dalehirt @SQLCindy Don't you have your #SQLBatCreditCard ? :)
26/10/2015,16:57,DSFNet,@dalehirt @SQLSoldier @SQLCindy I'm not perfect?  What? :)
26/10/2015,16:56,dalehirt,@SQLSoldier it's only because I know you need that reminder humans aren't perfect @DSFNet @SQLCindy
26/10/2015,16:55,SQLSoldier,@dalehirt @DSFNet @SQLCindy Why must you remind us that Clooney played Batman. Some things are best left forgotten.
