26/10/2015,02:35,mwinkle,"Enjoyed @MLS #DecisionDay coverage, what a great way to end a season, the entire playoff schedule getting decided in simultaneous seconds."
23/10/2015,16:07,mwinkle,RT @Halo: Go behind the scenes with the team that built Halo 5: Guardians: https://t.co/UFlS3NCraj https://t.co/ks9uzv3fn0
22/10/2015,23:44,mwinkle,Any Oslo hotel recommendations?
22/10/2015,15:58,mwinkle,@wisniewskit @MikeDoesBigData glad to hear you are enjoying it.  Let us know what you think!
22/10/2015,15:55,mwinkle,For those of you wondering about using @Azure #DataLakeAnalytics from non-windows platforms: https://t.co/guPY9QlmBb
22/10/2015,14:58,mwinkle,"Customer story from Codit, one of the @azure #datalake preview customers https://t.co/JOpLhGGqfg"
23/10/2015,07:37,TomKerkhove,@mwinkle Thanks for sharing!
20/10/2015,18:57,mwinkle,Nice analysis by @PaulRubens1 on the @Azure #HDInsight on Linux work the team has been doing https://t.co/RIonzAMVVi
19/10/2015,20:46,mwinkle,great to see this...  https://t.co/SeM9fZCr3v
16/10/2015,22:09,mwinkle,@jennifermarsman thanks for the witty inspiration
16/10/2015,22:06,mwinkle,Looks like I am not the only one tweeting in the @FlySJC airport today #birdlife http://t.co/zqbWOk5cxR
15/10/2015,16:42,mwinkle,@GranTuring @maryjofoley :-)  I thought the use of Oslo completed my codeword/buzzword bingo quota
15/10/2015,16:41,GranTuring,@maryjofoley @mwinkle should've thrown #IoT in for good measure
15/10/2015,16:35,mwinkle,@maryjofoley I hope there is enough in my previous tweet to elicit a chuckle or two.
15/10/2015,16:37,maryjofoley,@mwinkle so much big data awesome in one tweet!
15/10/2015,16:34,mwinkle,The @Azure Data Lake and #HDInsight team is headed to Oslo for a Big Data Day on November 5th! Hope to see you there https://t.co/7yl6huKGjF
15/10/2015,17:06,TomKerkhove,"@mwinkle Hey, you're leaving during the summit? #SadPanda"
13/10/2015,15:22,mwinkle,"In this article https://t.co/fbNzhgrvDm , I particularly like this diagram on the various @ApacheHive settings http://t.co/njuiEK61w5"
13/10/2015,15:19,mwinkle,How to tweak @ApacheHive memory settings in @azure #hdinsight https://t.co/fbNzhgrvDm
12/10/2015,18:13,mwinkle,RT @shaunconnolly: Large Scale Distributed Deep Learning on Hadoop... | Hadoop at Yahoo http://t.co/2nzY0ntofs #Hadoop #Spark #Storm #GPU
12/10/2015,18:00,mwinkle,"RT @stevecla: coming soon, a new book from @Microsoft http://t.co/6I2V9ovvKL #futurevisionsbook http://t.co/64CcHjcdkS"
12/10/2015,17:50,mwinkle,"I realize I'm late to the party, but I just started using @wunderlist and have a bit of a geek crush on it right now."
13/10/2015,13:50,Wunderlist,@mwinkle Just fashionably late. 😉 Glad to hear you like it. Have you tried Smart Due Dates yet? http://t.co/r1lODmYGHS
08/10/2015,18:37,mwinkle,"+1, going to be a great weekend. https://t.co/oqPEO2IOQu"
08/10/2015,17:45,mwinkle,Insider photo of the workspace of the @azure #hdinsight dev team working on @apachespark http://t.co/2w9tVhAnAP
08/10/2015,15:59,mwinkle,Obligatory October baseball tweet for my hometown team https://t.co/ZuygGCND6l
07/10/2015,23:16,mwinkle,". @owen_omalley @apacheorc , is there a set of instructions and pre-reqs for compiling the C++ library on Windows?"
07/10/2015,21:46,mwinkle,Using @gethue on @Azure #HDInsight https://t.co/U5WiEJUPkw (h/t to @rashimgupta )
07/10/2015,22:45,halirob,@mwinkle @gethue @Azure @rashimgupta very cool. Look forward to using it
07/10/2015,17:17,mwinkle,Let #DataFactory stitch together your pipelines across @Azure #DataLake and #HDInsight https://t.co/XMDiXZW09A
07/10/2015,15:40,mwinkle,"@EJXD2 @CDCNewswire @jasonige @dicemanyo @TurfwayBob @deelucks @octonion in the end, math wins :)"
07/10/2015,15:21,LAB019,@EJXD2 @CDCNewswire @jasonige @mwinkle @dicemanyo @TurfwayBob @deelucks @octonion  thanks for sharing!
06/10/2015,19:09,mwinkle,With the team celebrating general availability of @azure #hdinsight on Linux. Super proud of the team on this one. http://t.co/eFoKPgh1NV
06/10/2015,22:45,tjaybelt,@mwinkle @trengarajan @Azure good job on the preso today for SSQLPass. I enjoyed it. And have some new things to dig into and learn
02/10/2015,11:11,mwinkle,"Cool, @Delta jet dedicated to @MarianoRivera here at jfk #avgeek (backstory  http://t.co/75RQ0k4Kh3 ) http://t.co/KMepUyEhel"
02/10/2015,11:26,TomKerkhove,@mwinkle safe flight!
02/10/2015,11:03,mwinkle,More hand talking. https://t.co/XwdwKxNyQb
01/10/2015,20:09,MikeDoesBigData,"If you are at #StrataHadoop #strataconf in NYC, stop by @mwinkle  https://t.co/0glFU1gqgw"
01/10/2015,19:57,MSAzureCAT,. @mwinkle discusses @Microsoft #Datalake and U-SQL @ #Stratahadoop #CortanaAnalytics https://t.co/cJTwCkjXKr
01/10/2015,11:23,pkokki,Panos' Daily Bits is out! http://t.co/ZOmHebRQR5 Stories via @mrappian @savasp @mwinkle
30/09/2015,22:28,holgermu,Thanks for the recent follow @convince @markogne @mwinkle Happy to connect :) have a great Wednesday. (insight by http://t.co/ql1BDSE1h6)
30/09/2015,20:22,mwinkle,"@seattledawson thanks, I have sent that feedback to our engineers, they love hearing about that!"
30/09/2015,20:22,mwinkle,Somethings will never change! https://t.co/3aTQ2r4XUu
30/09/2015,20:11,mwinkle,@seattledawson talking a lot with my hands! Nice to meet you this morning and thanks for the tweet!
30/09/2015,20:11,mwinkle,RT @seattledawson: . @mwinkle talking #BigData in @Azure cloud. Good customer use cases. #StrataHadoop http://t.co/OoqrGWUSZ5
30/09/2015,20:08,mwinkle,@ZoinerTejada at some point I can write the definitive history of workflow engines at Microsoft 😀
30/09/2015,20:12,SamVanhoutte,"@mwinkle haha, i'm sure you do :)  the list is long.  very long :) @ZoinerTejada"
30/09/2015,15:44,ZoinerTejada,@mwinkle still talking about #workflow #orchestration years after #Microsoft #WF. #Azure #DataFactory. Good times. #StrataHadoop
30/09/2015,15:40,seattledawson,The UI for @Azure HDInsight to set up or scale #Hadoop clusters is pretty slick Via @mwinkle #StrataHadoop
30/09/2015,15:34,ZoinerTejada,#AzureAnalyticsService and #USQL sit atop #YARN &amp; #HDFS to query the #Azure #DataLakeStore. @mwinkle #StrataHadoop
30/09/2015,15:33,seattledawson,"The new @Azure data lake store, HDinsight  &amp; Analytics service via @mwinkle #Spark #YARN #Hadoop  #StrataHadoop http://t.co/nERPYPCA0L"
30/09/2015,15:27,ZoinerTejada,Standing room only for @mwinkle speaking on #BigData #Analytics in the #Cloud. Go #azure! #StrataHadoop
30/09/2015,15:25,seattledawson,. @mwinkle talking #BigData in @Azure cloud. Good customer use cases. #StrataHadoop http://t.co/OoqrGWUSZ5
30/09/2015,14:49,mwinkle,"Raghu Ramakrishnan talks about the magic behind #Azure #DataLake, our work in various @TheASF projects, and more: https://t.co/o7rFeMEtVB"
29/09/2015,18:41,thetinot,@cauld @mwinkle Sounds awesome. How does it compare to Google BigQuery?
29/09/2015,18:40,mwinkle,RT @cauld: Azure Data Lake Analytic Service is probably the coolest ting I've worked with in quite some time. Familiar tools at hyper-scale…
29/09/2015,18:39,mwinkle,@andyelastacloud 😀happy days!
29/09/2015,16:06,mwinkle,"hat tip to our team on getting to GA, super excited to see what customers do next! https://t.co/rEJupKkbwj"
29/09/2015,16:03,mwinkle,Nice analysis on our announcement post for #Azure #DataLake yesterday https://t.co/ivOTrmY9Ep
29/09/2015,15:59,mwinkle,RT @andrewbrust: My worlds collide: Microsoft is offering Datameer's big data analytics solution on Azure HDInsight. http://t.co/yRGWPW77SZ
29/09/2015,15:56,mwinkle,Awesome lineup of new stuff in #azure https://t.co/7n4H0CjZXr
29/09/2015,15:36,mwinkle,RT @samjgeorge: A very exciting day for #AzureIoT! #AzureCon  https://t.co/ZqX9XubVu8
28/09/2015,19:52,mwinkle,@fmigacz with an easy way to include your code (and c# expressions)
28/09/2015,19:46,mwinkle,@shanes let us know what you think!
28/09/2015,19:45,mwinkle,RT @shaunconnolly: Microsoft expands Azure Data Lake to unleash big data productivity  http://t.co/gpbmE9nfdt &lt; includes #HDInsight powered…
28/09/2015,18:25,mwinkle,"@CurtMonash would love to chat with you some more about U-SQL, the ease of inclusion of user code is something we have found very handy"
28/09/2015,19:15,CurtMonash,@mwinkle I'd like that! http://t.co/UswHkCulgi
28/09/2015,16:11,mwinkle,"@andyelastacloud yes. We will do work down that path (full cross plat CLI first, and then expanding)"
28/09/2015,16:43,andyelastacloud,@mwinkle :) I'm always wanting more! I think this is v important
28/09/2015,14:47,mwinkle,"@andyelastacloud and explaining the options in clusters and jobs, but story hopefully is simple, big data in the cloud == #AzureDataLake"
28/09/2015,14:52,andyelastacloud,@mwinkle thanks; how about the toolchain - is U-SQL going to be 1st class for Mac/linux?
28/09/2015,14:46,mwinkle,@andyelastacloud we will be publishing  guidance as preview becomes available. Changes are really to using the Store rather than wasb://
28/09/2015,14:15,mwinkle,RT @KenKJakobsen: Excited about our work w/ @microsoft! They will offer @datameer’s #1 #bigdataanalytics w/ @Azure #HDInsight http://t.co/e…
28/09/2015,14:12,MikeDoesBigData,@TomKerkhove @mwinkle Thanks Tom... It is great to be able to finally share our work. Now the hard work begins :)
28/09/2015,14:10,mwinkle,"@TomKerkhove @MikeDoesBigData thanks Tom, super excited to get word out today !"
28/09/2015,14:05,mwinkle,RT @TomKerkhove: 'Introducing U-SQL – A Language that makes Big Data Processing Easy' by @MikeDoesBigData http://t.co/gFSjCY6mvt #Azure #Bi…
28/09/2015,13:52,TomKerkhove,"Congrats @mwinkle, @MikeDoesBigData and team on the #Azure #DataLake announcement! http://t.co/McW2YTXtyI"
28/09/2015,13:48,mwinkle,"@andyelastacloud @SamVanhoutte thank you, we are very excited to start talking about it!"
28/09/2015,14:27,andyelastacloud,@mwinkle do you guys have a new reference architecture for Big Data on Azure now?
28/09/2015,13:40,mwinkle,@jamiet look forward to when you get time to try it out
28/09/2015,13:30,mwinkle,@SamVanhoutte @andyelastacloud make sure to check out our intro to U-SQL as well http://t.co/ixFopKKsSe
28/09/2015,13:35,andyelastacloud,@mwinkle @SamVanhoutte this is really looking good :)
28/09/2015,13:20,mwinkle,Check it out! https://t.co/MVVQbvXINS
