4/10/2015,16:36,raghurwi,RT @krlis1337: Nice blog post from @raghurwi detailing lots of the work we have ongoing on  @Hadoop at @Microsoft: https://t.co/LQepBpDvRD
4/10/2015,6:50,JanMulkens,Longing for more #Azure #DataLake information and inner workings? Let @raghurwi take you into his world! https://t.co/Nc2BHlEipQ via @azure
1/10/2015,13:18,sumitmund,Bringing Microsoft’s #bigdata experience to #Hadoop: Behind the scenes of #Azure #DataLake in the eye of @raghurwi  https://t.co/MEXJc7sgNG
1/10/2015,12:36,raghurwi,RT @uwescience: #DataScienceWorkshop2015 Day 2 now underway with @Microsoft's Raghu Ramakrishnan! @DSWorkshop2015 @raghurwi http://t.co/uzC…
1/10/2015,12:35,raghurwi,RT @HiveData: Behind the scenes of Azure Data Lake: Bringing Microsoft’s big data experience to Hadoop from @raghurwi https://t.co/ttKHsbiX…
30/09/2015,22:27,krlis1337,Nice blog post from @raghurwi detailing lots of the work we have ongoing on  @Hadoop at @Microsoft: https://t.co/LQepBpDvRD
30/09/2015,18:54,easley2015,http://t.co/0IIl1gOrl5 @jennyjordan13 @renekamstra @thievingdev @Azure: .@raghurwi: from http://t.co/j05a1fndC6
30/09/2015,17:00,MSAdvAnalytics,.@raghurwi: from @UW-Madison Prof to building #Azure #DataLake. A behind the scenes look: http://t.co/vkiV2v8yHV http://t.co/igVwNYCFdX
30/09/2015,14:57,HiveData,Behind the scenes of Azure Data Lake: Bringing Microsoft’s big data experience to Hadoop from @raghurwi https://t.co/ttKHsbiX5R
30/09/2015,13:20,raghurwi,A more tech/research oriented blog I just posted:  Behind the scenes of Azure Data Lake: https://t.co/VD1wKwlzHp via @azure
29/09/2015,16:33,HiveData,Microsoft fleshes out its Azure Data Lake plans @raghurwi http://t.co/aYrJX5k353
28/09/2015,16:12,raghurwi,Azure Data Lake announced at Strata! #ADL #azuredatalake https://t.co/nZol5JZiXT
12/9/2015,14:08,dpmcclurg,@raghurwi excellent keynote at #CortanaAnalytics workshop.Please publish to @ch9.Many should hear your thoughts on modern info architecture!
11/9/2015,16:41,ankurt,Not just Big Data @MSAdvAnalytics but OPEN cloud first big data | lets enable ML model sharing too #PMML @raghurwi http://t.co/zJ8IXI4GJj
7/8/2015,16:03,uwescience,#DataScienceWorkshop2015 Day 2 now underway with @Microsoft's Raghu Ramakrishnan! @DSWorkshop2015 @raghurwi http://t.co/uzCivhI2FL
14/07/2015,21:19,DSWorkshop2015,Raghu Ramakrishnan @raghurwi announced as keynote speaker from industry for the @NSF sponsored #DataScienceWorkshop2015
29/04/2015,17:30,raghurwi,"Check out Azure Data Lake from  Microsoft! Very cool, very proud to be part of the great team behind it."
20/06/2014,16:30,sabarif1,@raghurwi What is the difference between spores and seeds? http://t.co/6IyJdDRgpH
4/4/2014,18:32,UNCC_CCI,Dr. Ramakrishnan @raghurwi from MIcrosoft @Microsoft will speak this afternoon at 3p in Woodward 106.  #UNCC_CCI #CCI_EVENTS #bigdata14uncc
15/08/2013,4:19,sscdotopen,@xamat @raghurwi contact us on dev@mahout.apache.org :)
15/08/2013,3:58,sscdotopen,"@raghurwi any slides, transcript or video available of your #kdd keynote?"
12/8/2013,22:49,kdnuggets,.@marc_smith @KDD @xamat @kdd_news @dirkvandenpoel @Zementis @venusatuluri @jure @KDD2013 @raghurwi on KDnuggets http://t.co/VesSNm7Bv9
12/8/2013,16:23,marc_smith,kdd2013 NodeXL SNA http://t.co/W8zHn4rsAc @kdd @xamat @kdd_news @dirkvandenpoel @zementis @venusatuluri @kdnuggets @jure @kdd2013 @raghurwi
12/8/2013,14:49,manas_somaiya,"Raghu Ramakrishnan - Data is the new gold, data mining the new Klondike. CC @raghurwi #kdd2013"
12/8/2013,14:49,venusatuluri,"'Get used to having to implement ML on systems that also do SQL, graph processing -i.e., you cannot silo your ML systems' @raghurwi #kdd2013"
12/8/2013,14:40,xamat,Those of you not in #kdd2013 wondering about @raghurwi's digital shoebox can start in these slides http://t.co/u2JMx9HQIH #yarn #reef
12/8/2013,14:32,xamat,Raghu Ramakrishnan (@raghurwi ) talking about 'the digital shoebox' in his 'beyond map reduce' #kdd2013 keynote http://t.co/V5wbxZ3QMq
12/8/2013,14:29,MrChrisJohnson,Scaling beyond map reduce keynote from  @raghurwi #yarn #reef #kdd2013 http://t.co/LlU6eqcnGE
9/7/2013,13:57,HiveData,Join @hivedata for 'Hadoop &amp; SQL'in Bay Area Aug 7 w/ @raghurwi @tshiran @alanfgates @justinerickson Gavin Sherry http://t.co/e87f6VgpgL
11/3/2013,10:54,odbmsorg,@raghurwi what do work on currently? R.
21/05/2012,12:00,ihenriksen,"I recommend the #Kindle edition of @raghurwi 's Database Management Systems, Third Edition. http://t.co/bX2QQupS #DBMS"
21/03/2012,5:40,IS_Decisions,Microsoft’s recent hire underscores its bet on big data: http://t.co/G8wGAJID | @raghurwi joins Microsoft! #BigData #Hadoop
21/03/2012,2:56,JeffD,"More high-level Yahoo! Research leadership abandoning ship, @raghurwi leaves for Microsoft.  DBLife CQA/IE inspired me: http://t.co/7iQXuL5k"
20/03/2012,21:34,kmerritt,Today Microsoft hired @raghurwi from Yahoo. He's a top caliber database internals guy http://t.co/GFcGY6A6
20/03/2012,17:28,IS_Decisions,Microsoft’s recent hire underscores its bet on big data: http://t.co/j3qTMzVn | @raghurwi joins Microsoft! #BigData #Hadoop
9/3/2012,19:43,RichardHabeeb,Just saw a fascinating lecture on the future of media by @raghurwi
9/2/2012,22:59,raghurwi,Check out the new CORE visualization: http://t.co/dfC471w1
9/2/2012,19:48,raghurwi,Paper: Feeding Frenzy: Selectively Materializing Users’ Event Feeds http://t.co/jxUpGQuA
31/12/2011,17:18,raghurwi,"RT @lessig: Credit Reports - So under the FACT Act, you get a free credit report each year from each of the major credit......"
30/12/2011,16:47,raghurwi,"RT @AlonHalevy: My book, The Infinite Emotions of Coffee is out! Celebrating the latest and greatest in coffee world-wide! http://t.co/r ..."
30/12/2011,6:35,raghurwi,"RT @brianfcooper: #YCSB news: Michi Mutsuzaki, top-notch Y! research engineer, will start maintaining YCSB (since I've fallen down on th ..."
